titleId,titleName,url,thumbnailUrl,adult,finish,Writer,Painter,Original,synopsis,genre,day
818192,염라강림,https://comic.naver.com/webtoon/list?titleId=818192&tab=tue,https://image-comic.pstatic.net/webtoon/818192/thumbnail/thumbnail_IMAG21_070352b1-774b-4a15-80fa-7b5819fa4169.jpg,False,False,바른꽃,바른꽃,,"지옥이 망했다.
피가 흘러야 할 황천에는 맑은 물이 흐르고 망자들을 끓이던 솥은 차갑게 식은지 오래다. 


은퇴한 염라대왕은 자신의 행복을 위해 윤회의 길을 택하고자 하지만,
혼란스러워진 지옥과 사라진 자신의 후임 털보로 인해 윤회의 길을 걸을 수 없게 된다.

인간 세상의 신이 되기 위하여 인간계와 지옥을 혼돈에 빠트린 채 사라진 털보를
쫓아 염라는 인간계에 강림하지만, 인간계는 털보의 수작으로 인해 지옥에서 도망친 망자들이 세상을 혼란케 하고 있었다. 

염라는 지옥명부의 힘을 빌려 인간을 지키는 ‘장의사’들과 힘을 합쳐 털보를 잡아
세상을 원래대로 돌려놓기 위해 고군분투한다.

과연 염라는 무사히 윤회의 길을 걸을 수 있을까?","FANTASY, 동양, 동양풍판타지, 먼치킨, 신화, 액션, 오컬트, 인외존재, 지금추천작, 판타지",화
800726,사표내고 이계에서 힐링합니다,https://comic.naver.com/webtoon/list?titleId=800726&tab=tue,https://image-comic.pstatic.net/webtoon/800726/thumbnail/thumbnail_IMAG21_963f5d4d-c1be-4b30-93a3-e992c344918e.jpg,False,False,덤보,파란,딥블랙,"평범하지만 행복한 삶을 살던 주인공 이수.
5년 전 갑작스레 부모님을 잃고 폐인이 되어 하루하루를 힘겹게 살아간다.
숨 막히는 일상에 메말라가던 그때, 다용도실에서 차원문이 열렸다. 가본 적 없는 곳, 무엇이 있을지 모르는 곳.
평민으로 시작해 영주까지, 이세계에서 잔잔하게 즐기는 힐링 라이프.","FANTASY, 가벼운, 감성적인, 무해한, 소설원작, 음식&요리, 이세계, 이세계요리, 차원이동, 판타지, 힐링",화
818969,약 파는 황태자,https://comic.naver.com/webtoon/list?titleId=818969&tab=tue,https://image-comic.pstatic.net/webtoon/818969/thumbnail/thumbnail_IMAG21_22fa22ce-2b81-460a-9cbf-409babe6128c.jpg,False,False,하강호,히스,문백경,"내가 황태자라고? 소설 속 병약요절한 그 황태자?
그런데 나, 한의사인데?

어쩔 수 없다.
체질개선, 원기회복, 자양강장, 활력증진까지.
이제부터 내 몸은 내가 챙긴다.","FANTASY, 4차원, 가벼운, 개그, 고인물, 병맛, 빙의, 상태창, 서양, 소설원작, 왕족/귀족, 판타지, 판타지개그",화
804783,사변괴담,https://comic.naver.com/webtoon/list?titleId=804783&tab=tue,https://image-comic.pstatic.net/webtoon/804783/thumbnail/thumbnail_IMAG21_a80f7760-3c93-4002-84d4-eece85593f84.jpg,False,False,강태진,강태진,,"전쟁 발발 후. 영남의 가족은 남쪽에 있는 숙부의 집으로 피난을 간다.
숙부의 집에는 처음 보는 음산한 분위기의 여자가 자신을 새로운 숙모라고 소개한다.
온몸에 붕대를 감은 채 몸 져 누워있는 숙부도 이상하다.
한밤중 홀로 피의 의식을 치르는 숙모. 정체를 알 수 없는 할머니 귀신. 어디론가 사라진 아버지와 어머니. 혼란과 공포 가운데 놓인 영남과 어린 동생 영순은 이 집을 무사히 빠져나갈 수 있을까?","THRILL, 괴담, 빙의, 스릴러, 역사물, 좀비",화
839678,335KM,https://comic.naver.com/webtoon/list?titleId=839678&tab=tue,https://image-comic.pstatic.net/webtoon/839678/thumbnail/thumbnail_IMAG21_13a230df-6b6a-4c09-a616-369b37f73994.jpg,False,False,Eh희,Eh희,,"바다를 보는 것이 소원인 소녀. 
바깥을 두려워하던 소년은 그녀의 바람을 들어주기 위해
취소되었던 수학여행을 단 둘이서 떠나게 된다.","DRAMA, 감성, 드라마, 모험, 생존, 아포칼립스, 액션",화
828908,긁지 않은 복권,https://comic.naver.com/webtoon/list?titleId=828908&tab=tue,https://image-comic.pstatic.net/webtoon/828908/thumbnail/thumbnail_IMAG21_43122e79-2459-4b2f-87ab-7a01cba1cbec.jpg,False,False,보로리,보로리,,"얼굴은 존예지만 뚱뚱한 은지는 긁지 않은 복권의 정석이라고 불린다.
남들보다 많은 양을 먹는 점을 이용해 먹방 유튜버가 되었지만,
뚱뚱한 체형 때문에 조롱 당하기 일쑤다.
저조한 조회수, 늘지 않는 구독자에 희망을 잃어가는 은지.
그러던 어느 날 우연히 주운 s복권을 긁은 뒤 하루아침에 인생이 달라지기 시작한다.","DRAMA, 고자극드라마, 드라마, 인생역전, 인플루언서, 자극적인, 환골탈태",화
698918,원주민 공포만화,https://comic.naver.com/webtoon/list?titleId=698918&tab=tue,https://image-comic.pstatic.net/webtoon/698918/thumbnail/thumbnail_IMAG21_3689346629442483042.jpg,False,False,원주민,원주민,,"끝날 때까지 끝난 것이 아니다!
마지막까지 방심할 수 없는 다양한 에피소드.
당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!","THRILL, 4차원, 개그, 괴담, 병맛, 서스펜스, 스릴러, 오컬트, 오컬트판타지",화
844571,없는 사람,https://comic.naver.com/webtoon/list?titleId=844571&tab=tue,https://image-comic.pstatic.net/webtoon/844571/thumbnail/thumbnail_IMAG21_341bde8e-bf26-4bcd-bba0-87de976bd263.jpg,False,False,오리,오리,,"어느 날 숲에서 길을 잃었던 ‘장미’는 숲에 사는 ‘귀신’을 만나게 된다.
세상에 존재하지 않는 ‘없는 사람’을 증명하고 사랑하게 되었지만,
‘마녀’가 두 사람의 사랑을 방해하는데….
이제는 내가 ‘없는 사람’이 되어버리고 말았다.
우리의 이 사랑은 이뤄질 수 있을까?","PURE, 감성적인, 로맨스, 미친작화, 사연남, 사연녀, 재회, 청춘, 하이틴",화
837998,마교 교주의 부군이 되었다,https://comic.naver.com/webtoon/list?titleId=837998&tab=tue,https://image-comic.pstatic.net/webtoon/837998/thumbnail/thumbnail_IMAG21_a914b0e0-500c-4013-a2b9-30191622a5d6.jpg,False,False,성대호,성대호,쥬레이,"천마신교 신마육가의 일각, 마천진가의 대공자 진여명.
금수저가 된 인생에 감사하며 꿀을 빨려고 했으나.
빌어먹을 무림맹에 의해 천마신교가 망해 버렸다.

그렇게 인생 마지막 순간, 교주 천유라가 내게 하는 말.
‘날 좀 꼬셔 주겠나?’","HISTORICAL, 까칠녀, 무협/사극, 복수극, 소설원작, 회귀",화
831168,귀공자,https://comic.naver.com/webtoon/list?titleId=831168&tab=tue,https://image-comic.pstatic.net/webtoon/831168/thumbnail/thumbnail_IMAG21_35853fac-75d2-48ea-9848-4af9722be3df.jpg,False,False,한동우,이도희,,"한국 굴지의 대기업 '천구'의 후계자인 '진태하'. 가족들과의 요트 여행 중 테러범의 습격으로 인해 홀로 살아남는다.
'진태하'는 사고가 아닌, 친척들의 권력 암투로 인해 가족들이 살해당한 것임을 알게 되고, 이탈리아 마피아 '살레르노 패밀리'에 들어가 복수를 준비한다.
17년의 세월이 지나고, 한국으로 돌아와 마침내 복수를 시작한다.","ACTION, 느와르, 복수극, 액션, 지금추천작",화
